IDN,AGE,COUNTRY,GENDER,IMMIGRANT,HAPPINESS
97110,36,Spain,Male,0,6.1
88106,69,Mexico,Female,0,6.94
72625,70,Moldova,Female,0,5.69
57125,78,Dominican Republic,Male,0,4.87
70642,33,United Kingdom,Male,0,6.69
78134,32,Kenya,Female,0,4.15
60088,33,Montenegro,Male,0,5.11
68119,98,Thailand,Female,0,6.21
93387,35,Finland,Female,0,7.11
96274,20,Georgia,Male,0,4.07
95521,28,Costa Rica,Female,0,7.02
83509,65,Georgia,Male,0,4.07
25501,54,Bulgaria,Male,0,3.87
44607,48,New Zealand,Male,0,7.17
27651,58,Panama,Female,0,6.89
31893,90,Cyprus,Male,0,6.33
47548,22,Rwanda,Female,0,3.64
23861,50,Nigeria,Male,0,5.14
95794,85,Colombia,Female,1,6.94
80070,18,Burundi,Male,0,3.61
29144,99,Madagascar,Male,0,3.73
75690,95,Sierra Leone,Male,0,4.22
72425,20,Gabon,Male,0,3.91
59425,89,Poland,Male,0,5.64
79707,40,Georgia,Male,0,4.11
73931,37,Romania,Male,0,4.86
53232,47,Portugal,Female,0,5.08
57370,35,South Korea,Male,1,6.35
34665,83,Norway,Male,0,7.46
83761,57,Liberia,Female,0,4.03
26599,28,Israel,Male,0,7.15
42764,46,Qatar,Male,0,6.48
45183,76,Mexico,Male,0,6.82
88429,56,Montenegro,Male,0,5.11
33081,32,Belarus,Male,0,5.45
86560,92,South Korea,Male,0,6.12
77716,23,Madagascar,Female,0,3.76
28300,75,Ethiopia,Female,0,4.53
73273,89,Romania,Female,1,5.61
23462,66,Kazakhstan,Female,0,5.4
64971,67,Congo-Kinshasa,Female,0,4.34
61651,66,Honduras,Female,0,5.04
74343,90,Myanmar,Female,0,4.32
63225,61,Slovenia,Female,0,5.79
91614,48,New Zealand,Female,0,7
61091,79,Ireland,Male,0,6.97
51196,77,Spain,Male,0,6.09
10415,80,Sudan,Female,0,4.38
55043,54,Bulgaria,Female,0,3.9
50902,18,Bolivia,Male,1,6.44
20153,60,Taiwan,Male,0,6.13
70551,98,Indonesia,Male,0,5.28
85979,64,North Cyprus,Male,0,5.21
69471,44,Algeria,Female,0,5.29
56988,61,Taiwan,Male,0,6.14
67497,80,Madagascar,Female,0,3.7
18205,44,Tunisia,Female,1,5.19
26526,65,Myanmar,Male,0,4.31
68619,45,Vietnam,Female,0,5.25
60633,94,New Zealand,Female,0,7.07
16159,25,Djibouti,Male,1,5.22
27913,93,Peru,Male,0,5.74
88534,33,Bangladesh,Male,0,4.79
55699,48,Saudi Arabia,Male,0,6.43
57117,75,Slovenia,Female,0,6.04
82531,92,Israel,Female,0,7.18
91592,75,Bangladesh,Male,0,4.54
64991,91,Central African Republic,Female,0,3.6
58511,62,Turkmenistan,Female,0,5.59
64936,76,Philippines,Male,0,4.87
25334,86,Ireland,Female,0,6.84
39502,58,Mauritius,Male,0,5.36
73799,95,Turkey,Male,0,5.16
24783,24,Peru,Female,0,5.75
46190,44,Belarus,Female,0,5.26
49643,92,Congo-Brazzaville,Male,0,4.12
74001,76,Libya,Female,0,5.07
96518,28,Algeria,Female,1,5.81
39560,48,Laos,Female,0,4.77
51307,31,Georgia,Female,0,4.11
28065,64,Russia,Female,0,5.44
78857,26,Norway,Male,0,7.6
88200,69,Spain,Male,0,6.31
23836,48,Rwanda,Female,0,3.59
53623,26,Ireland,Male,0,6.9
50091,29,Moldova,Female,0,5.75
17194,53,France,Female,0,6.62
41001,23,Lebanon,Female,1,4.95
79053,29,Costa Rica,Female,1,7.94
46234,85,Djibouti,Male,0,4.47
22277,87,Yemen,Male,0,3.87
35044,54,Myanmar,Male,0,4.31
86167,23,India,Male,0,4.73
66031,68,Tanzania,Male,0,3.62
46568,39,Jordan,Male,0,5.21
44442,19,Finland,Female,0,7.37
15345,93,Somaliland region,Male,1,5.54
37468,56,Bosnia and Herzegovina,Female,1,5.26
38111,19,Belarus,Female,0,5.23
97619,75,Afghanistan,Male,0,3.93
82693,80,South Africa,Male,0,4.89
69595,54,Morocco,Female,0,4.61
69294,32,Togo,Female,0,2.65
12447,78,Russia,Male,0,5.21
95746,95,Portugal,Female,0,4.91
61749,86,Iraq,Female,0,4.76
55540,22,Jamaica,Female,0,5.25
12233,51,Bosnia and Herzegovina,Male,0,4.64
64661,76,El Salvador,Female,0,5.8
64856,48,Lithuania,Female,0,5.23
58953,62,Cambodia,Female,0,4.01
24950,58,Bosnia and Herzegovina,Female,0,4.6
61811,87,Afghanistan,Female,0,3.81
81583,88,Haiti,Male,0,4.27
56079,51,Mauritius,Male,0,5.43
45206,64,Portugal,Female,1,5.12
38269,75,Tunisia,Female,0,4.68
39069,47,Mali,Male,0,4.09
27988,43,Djibouti,Female,0,4.66
21186,79,Norway,Male,0,7.39
47802,19,Madagascar,Female,0,3.71
84754,34,Taiwan,Female,0,6.14
63774,40,Paraguay,Male,0,5.65
82204,46,Burundi,Male,0,3.52
72928,19,Congo-Kinshasa,Female,1,5.18
28020,53,North Cyprus,Female,0,5.17
68254,65,Madagascar,Female,0,3.75
62226,86,Djibouti,Female,0,4.47
30011,83,Qatar,Female,0,6.38
10343,81,Slovenia,Female,0,5.79
21982,33,Cameroon,Female,0,4.29
41819,57,Mongolia,Male,0,4.63
32611,70,Madagascar,Male,0,3.93
50837,84,Thailand,Female,0,6.13
62882,23,Bulgaria,Male,0,3.76
85736,41,Guinea,Female,0,3.58
85802,46,United Arab Emirates,Female,1,7.66
94822,82,Moldova,Female,0,5.61
25257,50,Brazil,Female,0,6.64
53459,38,Slovenia,Female,0,6.03
44411,71,Sweden,Male,0,7.21
50296,29,Argentina,Male,1,6.71
30396,89,Cyprus,Female,0,6.19
25827,41,Uzbekistan,Male,1,5.98
99660,98,Yemen,Male,0,3.97
11143,35,Burundi,Female,0,3.48
51278,61,Kuwait,Female,0,6.28
12293,69,Gabon,Female,0,4.08
13228,29,Paraguay,Male,0,5.62
38934,33,Estonia,Female,0,5.34
92330,46,Spain,Female,0,6.3
77924,53,Ukraine,Female,0,4.95
52053,93,Togo,Male,0,2.86
32452,44,Moldova,Female,0,5.67
14600,48,Liberia,Male,0,4.13
73025,92,Turkmenistan,Male,0,5.62
98635,32,Nepal,Male,0,4.1
75032,86,Uganda,Male,0,4.17
97208,88,South Korea,Male,0,6.27
47563,76,Bulgaria,Male,0,3.68
78474,62,Morocco,Female,0,4.66
63268,30,Paraguay,Female,0,5.62
17252,72,Latvia,Female,0,4.79
71544,99,Mexico,Female,0,7.08
14395,71,Dominican Republic,Male,0,4.93
80869,76,Syria,Male,0,3.64
72785,72,Algeria,Female,1,6.02
81466,60,Sweden,Male,0,7.38
68048,89,Kuwait,Male,0,6.33
29713,49,China,Male,0,4.74
19662,48,Slovenia,Female,0,5.86
44522,88,Singapore,Male,0,6.31
18083,46,Zimbabwe,Male,0,4.78
66999,74,Japan,Male,0,6
98916,44,Comoros,Male,0,3.74
97168,85,Colombia,Female,0,6.23
55354,79,Peru,Male,1,6.03
28162,24,Norway,Female,1,8.32
19812,86,Belgium,Female,0,6.72
88520,39,Sri Lanka,Female,0,4.07
44597,31,Estonia,Female,0,5.38
53366,87,United Kingdom,Male,0,6.87
86251,29,India,Female,1,5.39
37470,37,Serbia,Female,1,5.15
99646,84,Costa Rica,Female,0,7.11
55601,80,Singapore,Male,0,6.3
69457,80,Togo,Female,0,2.86
48867,49,Yemen,Male,0,4.02
40023,58,Singapore,Male,1,7.16
60954,99,Australia,Male,0,7.11
10389,91,Spain,Male,0,6.04
63348,39,Benin,Female,0,3.24
77615,53,Sudan,Female,0,4.29
70053,49,Laos,Male,0,4.56
28898,77,Serbia,Male,0,4.81
92634,97,Malta,Female,0,5.93
19133,50,Myanmar,Male,0,4.43
13788,64,Costa Rica,Male,1,7.84
37932,75,Rwanda,Female,0,3.43
58132,18,Bolivia,Female,0,5.59
47475,43,Mauritius,Female,1,6.12
35495,81,South Africa,Male,0,4.87
13923,96,Congo-Brazzaville,Female,0,4.2
79310,72,North Cyprus,Female,0,5.46
48876,63,Macedonia,Female,0,4.34
76917,60,Iraq,Male,0,4.72
79167,52,Comoros,Male,0,3.59
59101,53,Montenegro,Male,0,5.11
66238,97,Uruguay,Male,0,6.08
78624,79,United Kingdom,Female,0,6.81
29729,58,Canada,Male,0,7.26
68400,22,United Kingdom,Female,1,7.04
16888,78,Belgium,Male,1,7.38
96492,86,Jamaica,Male,0,5.22
72120,65,Hong Kong,Male,0,5.48
41136,48,Malta,Female,0,5.8
10468,73,France,Female,0,6.75
86280,91,Mali,Female,0,4.16
39289,93,Guatemala,Male,0,5.79
46417,51,Iceland,Male,0,7.15
71893,21,Croatia,Female,0,5.46
65755,43,Saudi Arabia,Male,0,6.39
61013,43,Czech Republic,Male,0,6.22
49710,54,Romania,Female,0,4.94
40570,67,Nigeria,Female,0,5.22
20280,22,Montenegro,Female,0,5.23
95495,37,Palestinian Territories,Female,0,4.49
65264,26,Nigeria,Male,0,5.22
22137,70,Turkmenistan,Female,0,5.45
29450,99,North Cyprus,Male,1,5.85
19091,86,Hungary,Female,0,4.74
41175,56,Malawi,Male,0,4
32724,18,Nigeria,Female,0,5.11
16376,43,Belarus,Female,0,5.49
18951,67,Bulgaria,Female,0,3.87
93727,44,Palestinian Territories,Male,0,4.5
10791,89,Belarus,Female,0,5.23
42305,64,Kazakhstan,Male,0,5.43
97261,70,Venezuela,Female,1,7.29
91483,63,Bosnia and Herzegovina,Female,0,4.71
91863,73,Macedonia,Male,0,4.37
88752,79,Kuwait,Male,0,6.27
61879,36,Lebanon,Female,0,4.82
16445,86,Dominican Republic,Female,0,4.73
42404,85,Mozambique,Female,0,4.94
74857,37,Lithuania,Female,0,5.19
29297,28,Syria,Male,0,3.73
90412,65,Tanzania,Female,0,3.57
18232,49,Algeria,Female,0,5.35
92378,93,India,Female,0,4.57
10754,34,Trinidad and Tobago,Male,1,6.53
97003,98,Oman,Male,0,6.65
27637,38,Kyrgyzstan,Male,1,5.66
24331,23,Morocco,Male,0,4.77
49546,62,Somaliland region,Female,0,4.7
33993,66,Slovakia,Male,0,5.94
81802,76,Portugal,Male,0,4.95
22414,69,Congo-Brazzaville,Female,0,4.05
35380,55,Slovenia,Female,0,5.97
40267,25,Bangladesh,Male,0,4.72
65006,77,Cyprus,Male,0,6.4
72718,97,Yemen,Male,0,3.99
26805,71,Tunisia,Male,0,4.59
95251,92,Bosnia and Herzegovina,Male,0,4.72
21491,55,Pakistan,Female,0,5.13
48851,27,Senegal,Male,0,3.94
59916,99,Iraq,Female,0,4.6
26876,19,Rwanda,Female,0,3.72
24804,89,Burundi,Male,0,3.57
81724,60,Kyrgyzstan,Male,0,4.98
65519,21,Ethiopia,Female,0,4.55
13050,46,Guinea,Male,0,3.58
67158,72,Niger,Male,0,3.91
20931,85,Pakistan,Female,0,5.16
72532,95,Hungary,Male,0,4.66
33342,51,Venezuela,Male,0,6.81
55050,31,China,Male,0,4.91
56653,54,South Korea,Male,1,6.68
73685,37,Honduras,Female,0,5.11
55568,23,Moldova,Female,0,5.69
75993,23,Latvia,Female,0,5.03
97431,27,Malawi,Female,0,4
93769,44,Burkina Faso,Female,0,4.06
16003,36,United Arab Emirates,Female,1,7.33
61878,83,Colombia,Female,0,6.26
76137,58,Djibouti,Male,0,4.49
39250,38,Bulgaria,Male,0,3.89
28132,58,Iraq,Female,0,4.8
50256,29,China,Female,0,4.75
64166,49,Slovakia,Female,0,5.76
37497,47,Zambia,Male,0,4.89
79754,91,Angola,Female,0,5.42
24013,92,Benin,Female,0,3.27
59033,20,Mauritius,Male,1,6.14
87283,74,Niger,Male,0,3.94
90247,35,Honduras,Female,0,5.03
58735,45,Macedonia,Male,0,4.38
49897,23,Cameroon,Male,0,4.25
72959,97,Botswana,Male,0,3.87
67749,30,Armenia,Female,0,4.05
60418,46,Suriname,Female,0,6.23
37078,49,Burundi,Male,0,3.58
77061,31,Nepal,Female,0,4.09
46890,64,Azerbaijan,Male,0,4.46
70155,43,Israel,Female,0,7.09
39465,26,South Korea,Female,0,6.09
76920,59,Iran,Male,0,4.38
36692,66,Ireland,Female,0,6.8
10586,58,Luxembourg,Male,0,6.87
92807,98,Zambia,Female,0,4.85
69269,29,Hungary,Male,0,4.62
98012,68,Ireland,Male,0,6.82
62456,77,Laos,Female,0,4.76
17038,58,Peru,Male,0,5.73
55521,89,Nepal,Male,0,4.05
54919,77,Bulgaria,Female,0,3.7
46473,62,Romania,Male,0,4.86
49510,87,Laos,Male,0,4.69
12654,74,New Zealand,Male,0,7.08
94112,83,Romania,Male,0,4.77
12475,47,Bolivia,Male,0,5.7
32017,96,United Arab Emirates,Female,1,7.58
51269,99,North Cyprus,Female,0,5.44
26078,49,Bulgaria,Female,0,3.92
93989,32,Niger,Male,0,3.91
50075,82,Rwanda,Female,0,3.58
22157,84,Kenya,Female,0,4.2
85380,88,Venezuela,Male,0,6.85
71209,68,Botswana,Male,0,3.92
69594,96,Gabon,Female,0,4.05
40946,92,Cameroon,Female,0,4.17
86347,36,Iraq,Male,0,4.75
60018,92,Congo-Brazzaville,Male,0,4.26
12382,46,Ukraine,Female,0,4.83
75903,37,Spain,Male,0,6.12
57770,59,Swaziland,Male,0,4.63
60629,46,South Africa,Male,0,4.67
81025,71,Peru,Male,0,5.72
28148,85,Switzerland,Male,0,7.63
19006,39,Singapore,Female,0,6.48
55907,91,Laos,Male,0,4.5
58984,80,Thailand,Female,0,6.12
44080,77,Ecuador,Female,0,5.58
39906,85,Luxembourg,Female,0,6.79
86485,91,Peru,Male,0,5.58
93232,65,Finland,Male,1,7.72
74424,42,Thailand,Male,0,6.23
38023,35,Armenia,Male,0,4.15
30382,65,Djibouti,Male,0,4.39
97713,18,Guatemala,Female,0,5.73
63517,68,Uganda,Female,0,4.33
25868,79,New Zealand,Male,0,7.08
50412,61,Niger,Male,0,4.13
59758,79,Serbia,Female,0,4.55
26441,33,Paraguay,Male,0,5.64
43463,27,Jordan,Male,0,5.39
77591,49,Congo-Kinshasa,Male,0,4.54
38451,73,Egypt,Male,0,4.06
51730,83,Mongolia,Female,0,4.6
78794,87,Gabon,Female,0,3.87
82896,95,Panama,Male,0,6.88
58309,99,Guatemala,Female,1,6.24
15653,24,Chad,Male,0,3.91
18542,98,Bosnia and Herzegovina,Male,0,4.77
32243,86,Poland,Female,0,5.67
14388,84,Malawi,Female,0,4
56204,60,Sri Lanka,Male,0,3.96
70379,43,Somaliland region,Male,0,4.74
18709,40,Canada,Male,0,7.47
17772,34,Oman,Female,0,6.63
19848,30,Norway,Male,1,7.99
43917,92,Nigeria,Female,0,5.24
70182,53,Djibouti,Male,1,5.02
96607,45,Myanmar,Male,0,4.16
36263,88,Paraguay,Female,0,5.58
52800,89,Iraq,Female,0,4.65
29007,81,Colombia,Female,0,6.2
71772,45,Venezuela,Female,0,7.02
68655,94,Turkey,Female,1,5.48
43557,99,Czech Republic,Female,0,6.26
95732,90,Indonesia,Male,0,5.16
76843,20,Nigeria,Male,0,5
49584,40,China,Female,0,4.69
80217,19,Nigeria,Male,0,5.18
66371,46,India,Female,0,4.68
62542,30,Sierra Leone,Male,0,4.2
33013,58,Poland,Male,0,5.64
87845,48,Venezuela,Female,0,6.89
78307,44,Peru,Female,0,5.54
87889,26,France,Female,0,6.65
62787,33,Panama,Male,1,7.38
29016,91,Iran,Male,0,4.34
72309,53,Cameroon,Female,0,4.25
60331,49,Montenegro,Female,0,5.01
18984,58,Japan,Female,1,6.16
20910,76,Sierra Leone,Male,0,4.12
76278,29,Honduras,Male,0,5.01
70474,84,Uruguay,Female,0,6.35
56893,24,Congo-Brazzaville,Male,0,4.09
88476,58,Guinea,Male,0,3.67
91691,82,Brazil,Female,1,7.38
40441,30,Togo,Female,0,2.84
85156,69,Panama,Male,0,7.09
31409,36,El Salvador,Male,0,5.58
24194,26,Kenya,Male,0,4.1
27629,76,United States,Female,1,7.52
18218,82,Spain,Female,0,6.14
56374,38,Benin,Male,0,3.47
17463,62,Uzbekistan,Female,0,5.57
90227,78,Israel,Male,0,7.08
60997,59,Italy,Female,1,6.3
57598,40,Lithuania,Male,0,5.19
16684,86,Iceland,Male,1,8.04
62756,42,Portugal,Male,1,5.22
70966,74,Tanzania,Male,0,3.57
76935,98,Algeria,Male,0,5.13
39807,32,Swaziland,Female,0,4.82
43601,24,Kosovo,Female,1,5.25
21960,52,Iran,Male,0,4.4
65735,67,Bulgaria,Male,0,3.91
30600,50,Syria,Male,0,3.78
82455,69,Panama,Female,0,6.87
41903,45,Guinea,Female,0,3.67
38143,23,Nigeria,Female,0,5.23
87864,51,Sri Lanka,Female,0,4.13
35579,45,Honduras,Female,0,5.02
23338,91,Oman,Male,0,6.6
48234,97,Myanmar,Female,0,4.4
35291,94,Turkey,Male,0,5.21
97438,66,Belgium,Male,1,7.36
80849,60,South Korea,Female,0,6.26
56718,84,Myanmar,Female,0,4.23
35414,60,Uzbekistan,Male,0,5.57
46937,84,Afghanistan,Male,0,3.92
42007,31,Morocco,Female,0,4.72
53145,36,Lebanon,Female,0,4.84
45064,91,Saudi Arabia,Male,0,6.44
23730,24,Palestinian Territories,Female,0,4.69
48136,86,Kuwait,Male,0,6.24
82549,90,Angola,Male,0,5.53
41293,88,Nepal,Female,1,4.42
50613,19,Austria,Female,1,7.49
95547,64,Kuwait,Male,0,6.4
48037,38,Uzbekistan,Male,0,5.43
19206,49,Algeria,Male,0,5.33
99035,64,Guatemala,Male,0,5.92
62016,32,Angola,Female,1,5.79
68805,18,Palestinian Territories,Female,0,4.57
99633,49,Oman,Female,0,6.61
17415,21,Sudan,Female,0,4.23
64291,76,Guatemala,Male,1,6.34
40477,85,Paraguay,Female,1,6.26
62039,44,Burundi,Female,0,3.69
11267,54,Latvia,Male,0,4.87
73319,85,Togo,Male,0,2.75
80526,42,Haiti,Female,0,4.26
25240,82,Bolivia,Female,0,5.56
36822,35,Mexico,Male,1,7.72
87356,99,Vietnam,Male,0,5.32
43811,56,Romania,Male,0,5.01
89841,93,Iceland,Female,0,7.17
42160,45,Lesotho,Female,0,4.68
15945,43,Finland,Female,0,7.21
56225,37,Colombia,Male,0,6.24
51958,95,Jordan,Female,0,5.18
73596,88,Singapore,Female,0,6.38
53937,52,Mali,Female,0,4.16
56822,37,Rwanda,Male,0,3.43
20120,36,Guinea,Male,0,3.81
81965,29,Uruguay,Male,0,6.12
62322,55,Mexico,Male,0,6.93
17805,65,Iran,Female,0,4.36
70096,72,Libya,Female,0,5.21
42130,79,Guinea,Female,0,3.58
66273,64,Malaysia,Female,0,5.59
20264,66,Kuwait,Male,1,7.1
25409,19,Spain,Male,0,6.19
35745,61,Zimbabwe,Female,0,4.75
15054,27,Belarus,Female,0,5.44
67988,32,Argentina,Male,0,6.4
31897,98,Pakistan,Male,0,5.11
17311,31,Trinidad and Tobago,Male,0,6.3
76294,43,Indonesia,Female,0,5.28
79288,68,Hungary,Male,0,4.76
77968,29,Iceland,Male,0,7.2
87781,38,Djibouti,Female,0,4.45
61243,21,Afghanistan,Male,0,3.94
99670,61,Myanmar,Female,0,4.26
48230,48,Germany,Female,0,6.42
47804,94,Sri Lanka,Female,0,3.9
30813,93,Slovakia,Male,0,5.96
54312,29,Philippines,Male,0,4.92
53961,43,Guinea,Male,0,3.59
23042,48,Uganda,Male,0,4.27
46053,23,Jordan,Female,0,5.13
44580,35,Italy,Male,0,6.02
99197,82,Czech Republic,Female,0,6.09
60194,29,Bulgaria,Male,0,3.68
29092,33,Greece,Female,0,5.37
80488,60,Myanmar,Male,0,4.37
31682,67,Ireland,Male,1,7.47
67679,47,Colombia,Male,1,6.49
10311,53,Guinea,Male,0,3.82
80061,55,United Kingdom,Male,1,7.34
77297,39,Argentina,Female,0,6.52
63737,74,Dominican Republic,Female,0,4.95
73654,88,Ireland,Female,0,7.03
62024,45,Angola,Male,0,5.49
36910,49,Afghanistan,Male,0,3.91
77334,58,Malawi,Female,0,3.97
13248,23,Brazil,Female,0,6.58
96132,39,Slovakia,Female,0,5.76
36614,51,Bahrain,Female,0,5.23
47753,56,Vietnam,Female,0,5.45
29472,99,France,Male,1,6.87
89448,21,Bolivia,Male,0,5.59
81810,61,Chad,Male,0,3.82
28095,35,United States,Female,0,6.95
39546,99,Australia,Male,0,7.13
55095,94,Paraguay,Female,0,5.64
27794,58,Iraq,Male,0,4.62
34988,79,Lesotho,Female,0,4.83
24078,28,Liberia,Female,0,4.03
81786,61,Mozambique,Female,0,4.84
74979,89,Indonesia,Male,0,5.07
30722,57,Iraq,Male,0,4.74
92964,39,Israel,Male,1,7.7
41336,39,Dominican Republic,Female,0,4.84
43961,46,Czech Republic,Male,0,6.19
78441,68,Egypt,Male,0,3.99
10014,93,Colombia,Male,0,6.33
57902,86,Brazil,Male,1,7.03
28164,56,Singapore,Male,0,6.49
92792,72,Kyrgyzstan,Female,0,4.96
94552,39,Ireland,Female,0,6.91
62822,98,Qatar,Female,0,6.38
39183,65,Yemen,Female,0,4.02
51418,35,Iran,Female,0,4.5
44123,25,Guatemala,Male,0,5.68
87284,80,Thailand,Female,0,6.18
57340,95,Somaliland region,Male,0,4.8
20505,42,Montenegro,Male,0,5.29
65221,93,Sudan,Male,0,4.35
42564,78,Laos,Male,0,4.78
65513,83,Tanzania,Female,0,3.63
50118,72,Tajikistan,Male,0,4.14
45857,83,Sweden,Male,1,8.11
16349,27,Rwanda,Female,0,3.56
58862,35,Croatia,Male,0,5.57
15694,43,Ghana,Male,0,5.04
71429,49,Honduras,Male,0,4.93
92816,37,Jordan,Female,0,5.38
24859,23,Madagascar,Female,0,3.75
97511,19,Singapore,Female,1,6.72
66591,31,Australia,Female,0,7.06
41289,63,Uganda,Female,0,4.27
74126,37,Macedonia,Female,0,4.5
27696,53,Chile,Female,1,6.8
89223,29,Bulgaria,Male,0,3.75
32668,83,Burkina Faso,Male,0,4.06
99771,46,Myanmar,Male,0,4.2
61524,66,Kuwait,Male,1,7.07
20015,57,Bahrain,Female,0,5.01
93737,61,Philippines,Female,0,4.84
30689,48,Malawi,Female,0,3.89
54183,51,Kenya,Male,0,4.12
72757,18,Oman,Female,0,6.68
59288,97,Turkey,Male,0,5.09
19451,77,Saudi Arabia,Female,0,6.41
54470,83,China,Male,0,4.92
84063,93,Finland,Male,0,7.32
96557,83,Malawi,Male,0,3.89
48476,95,Costa Rica,Female,0,7.02
94891,70,New Zealand,Female,0,6.98
96109,64,Romania,Female,0,4.76
51637,50,Paraguay,Male,1,5.98
28801,32,Netherlands,Female,1,7.61
24918,89,Singapore,Male,0,6.53
38827,42,Yemen,Male,0,3.76
29622,36,Azerbaijan,Male,0,4.55
93827,94,Sudan,Female,0,4.25
21589,78,Chile,Female,0,6.31
15404,20,Kazakhstan,Male,0,5.57
94034,67,Bahrain,Female,0,5.04
66610,71,Russia,Male,1,6.09
39804,61,South Korea,Male,0,6.1
19903,29,Singapore,Male,1,6.83
72948,30,Sweden,Female,1,7.57
25483,59,Cameroon,Male,0,4.32
63565,89,Guinea,Male,0,3.8
85517,93,Bolivia,Male,1,6.54
75873,24,Hong Kong,Female,0,5.37
38178,82,Taiwan,Male,0,5.97
49009,46,Turkmenistan,Female,0,5.54
70200,51,Swaziland,Female,0,4.67
47112,62,Croatia,Female,0,5.41
32359,44,Iran,Male,0,4.48
34749,50,Libya,Female,0,5.33
92110,26,Sudan,Female,0,4.22
95618,90,El Salvador,Female,0,5.72
81957,86,Madagascar,Female,0,3.75
66349,89,Canada,Female,0,7.19
82835,75,Uganda,Female,0,4.4
39891,43,Guatemala,Female,1,6.3
93630,60,Norway,Male,1,8.32
10859,54,Oman,Female,1,7.21
93994,66,Comoros,Male,0,3.82
62742,87,Peru,Male,0,5.71
87440,30,Belgium,Female,0,6.84
78585,84,Bosnia and Herzegovina,Female,0,4.51
61996,51,Costa Rica,Female,0,7.22
49364,20,Romania,Male,0,4.88
13730,34,Colombia,Female,0,6.34
26290,82,Israel,Male,1,7.74
13134,54,Myanmar,Male,0,4.4
35677,62,Mozambique,Female,0,4.89
72871,91,Nicaragua,Male,0,5.49
77965,93,Denmark,Female,1,7.91
54463,26,Kenya,Male,0,4.21
39532,73,Nicaragua,Female,0,5.35
81113,26,Rwanda,Male,0,3.48
43769,54,Indonesia,Male,0,5.09
38039,23,Venezuela,Female,0,7.01
46791,61,Cambodia,Male,0,3.99
28319,47,Turkey,Male,0,5.31
86321,70,Ecuador,Female,1,6.41
60361,94,Bulgaria,Female,0,3.8
41324,22,Swaziland,Male,0,4.74
60343,59,Iceland,Female,0,7.33
69961,50,Mauritius,Male,0,5.32
33442,80,Israel,Male,0,7.09
67813,69,Ethiopia,Male,0,4.41
76140,19,Uzbekistan,Male,0,5.54
56431,90,Malawi,Female,0,4.09
18599,88,Nigeria,Male,0,5.2
67125,27,Zambia,Female,0,4.87
22897,47,Burkina Faso,Female,0,4.11
15658,65,Belarus,Male,0,5.23
65482,42,Mexico,Female,0,6.94
46776,54,Denmark,Female,0,7.67
59971,80,China,Female,0,4.98
66574,30,Comoros,Female,0,3.64
50100,39,Ukraine,Female,0,4.95
45030,67,Indonesia,Male,1,6.01
80923,78,Canada,Female,1,7.67
70006,86,France,Female,0,6.67
98188,65,Somaliland region,Male,0,4.83
49968,35,Jamaica,Male,0,5.07
86105,38,Chile,Male,0,6.43
29607,37,Ecuador,Male,0,5.76
55295,85,Canada,Female,0,7.21
79393,26,Jamaica,Male,0,5.18
17241,80,Mexico,Female,1,7.23
14771,19,North Cyprus,Male,0,5.3
34997,21,Zimbabwe,Male,1,5.49
43421,46,Algeria,Female,1,5.59
70081,77,Azerbaijan,Male,0,4.52
42420,95,China,Male,0,4.69
85122,89,Togo,Male,0,2.8
76501,99,Italy,Female,0,6
46033,26,Thailand,Male,0,6.29
63452,78,Malawi,Female,0,4.02
91857,45,Uzbekistan,Male,0,5.57
13969,29,Sri Lanka,Female,0,4.03
60657,81,Brazil,Female,1,7.38
54443,62,Colombia,Male,0,6.42
72218,24,Indonesia,Female,0,5.11
53652,82,Austria,Male,0,7.15
81078,32,Liberia,Female,0,3.91
47640,86,Lithuania,Female,0,5.4
18557,21,Bosnia and Herzegovina,Female,0,4.56
50683,68,Indonesia,Male,0,5.34
32973,67,Japan,Female,0,5.9
73734,27,Niger,Male,0,3.87
17013,48,Slovenia,Female,0,6.02
66189,63,Angola,Female,0,5.51
85933,19,Slovakia,Male,0,5.75
79152,70,Argentina,Male,0,6.33
89349,22,Turkey,Female,0,5.15
61260,80,Norway,Female,0,7.37
91385,87,Senegal,Male,0,3.69
68413,98,New Zealand,Male,0,7.11
20606,83,Dominican Republic,Male,1,5.62
17746,74,Congo-Brazzaville,Female,0,4.12
83099,97,Yemen,Female,0,3.93
32860,46,Thailand,Female,0,6.23
67558,36,Iran,Male,0,4.55
45988,30,Gabon,Female,0,3.93
78185,55,Togo,Male,0,2.9
78393,58,Costa Rica,Female,1,7.61
29362,30,Mozambique,Female,0,4.8
53858,30,Jordan,Female,0,5.25
96244,58,Hong Kong,Male,0,5.5
77158,32,Suriname,Male,0,5.99
27196,96,Malaysia,Male,0,5.64
67573,78,United Kingdom,Male,0,6.66
34275,54,Guinea,Male,0,3.68
12290,53,Morocco,Male,0,4.82
43149,96,China,Female,0,4.84
72495,21,Cyprus,Female,0,6.47
73804,84,Central African Republic,Female,0,3.46
62340,30,Swaziland,Female,0,4.87
94452,81,Spain,Male,0,6.25
32094,23,Burkina Faso,Male,0,4.25
15115,26,Azerbaijan,Female,0,4.55
86528,54,Sierra Leone,Female,0,4.21
75613,34,Estonia,Male,0,5.35
55945,86,Japan,Female,0,6.03
56889,92,Malaysia,Male,0,5.75
80129,86,Mauritius,Female,0,5.46
95658,51,Ireland,Male,0,7.08
22960,31,Germany,Male,0,6.54
